※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2022/2/25,8時,139112.8,7102,307,5817,101516.7,1711.7,2189.9,0,19426.5,0,992
2022/2/25,9時,140075.9,7104,308,5377,91900.6,1699.7,2199.9,0,31274.7,1,126
2022/2/25,10時,135595.2,7104,309,4835,83425.1,1696.7,2257.6,0,38994.8,2,-3115
2022/2/25,11時,132055.2,7105,308,4250,80044.9,1698.7,2310.6,0,42742,2,-6440
2022/2/25,12時,124722.5,7105,310,3859,75402.2,1701.7,2342.5,0,42627.1,2,-8661
2022/2/25,13時,125415.6,7105,309,3939,77402.5,1687.7,2375.6,0,39974.8,2,-7432
2022/2/25,14時,122637.9,7104,311,4308,77472.3,1680.7,2355.3,0,34166.6,2,-4799
2022/2/25,15時,121199.4,7106,313,5082,82474.7,1688.7,2313.9,0,24080.1,1,-1928
2022/2/25,16時,124005,7102,312,6209,92966.5,1724.7,2293.8,0,11248,0,2063
2022/2/25,17時,127983.6,7101,312,7230,100567.2,1751.7,2257.2,0,1887.5,0,6766
2022/2/25,18時,131787,7103,313,7699,103066.9,1735.7,2235.3,0,15.1,0,9522
2022/2/25,19時,129530.4,7105,313,7470,102185.6,1726.7,2229.1,0,0,0,8397
2022/2/25,20時,125758.7,7105,311,5968,102531.1,1729.7,2101.9,0,0,0,5942
2022/2/25,21時,120444.1,7106,311,4598,101309.9,1719.7,1993.5,0,0,0,3348
2022/2/25,22時,114702.3,7106,310,3871,98083.6,1715.7,2029,0,0,0,1525
2022/2/25,23時,110689.8,7104,311,3658,94885.3,1722.2,2006.3,0,0,0,948
2022/2/26,0時,105263.4,7104,309,3095,90369.9,1728.6,2049.9,0,0,0,563
2022/2/26,1時,103526.3,7106,310,2966,89075.2,1730.6,1986.5,0,0,0,333
2022/2/26,2時,104033.2,7105,309,3044,88942.9,1729.6,1919.7,0,0,0,944
2022/2/26,3時,104098.7,7106,311,3085,88675.1,1730.6,1830,0,0,0,1317
2022/2/26,4時,103506.5,7105,309,3143,88112.7,1736.6,1761.2,0,0,0,1326
2022/2/26,5時,103518.8,7107,306,3063,88515.8,1736.6,1770.4,0,0,0,1015
2022/2/26,6時,107102.1,7102,289,3172,91422,1727.6,1777.5,0,414,0,1180
2022/2/26,7時,110649.1,7105,285,3814,86994.4,1717.6,1684.9,0,7762.2,0,1207
2022/2/26,8時,113863.4,7105,287,3675,78183.9,1709.6,1661.5,0,20678.4,0,463
2022/2/26,9時,113587.8,7105,286,3402,68004.1,1704.6,1661.9,0,32426.2,1,-1088
2022/2/26,10時,109719.5,7105,287,2983,60004.9,1689.6,1679.5,0,41009.5,2,-5078
2022/2/26,11時,106774.9,7105,287,2965,57804.2,1675.6,1747.5,0,45509.6,2,-10336
2022/2/26,12時,102466.3,7106,285,2864,55781.9,1679.6,1774.8,0,45971,126,-13016
2022/2/26,13時,100494.9,7106,287,2876,57110.4,1681.6,1898.2,0,42564.7,241,-13049
2022/2/26,14時,97743.6,7106,288,3114,58993.9,1691.6,1886.5,0,35308.6,1,-10670
2022/2/26,15時,96571.9,7105,288,3343,63334.8,1710.6,1901.2,0,24260.3,1,-5398
2022/2/26,16時,99562.3,7103,289,4267,72377.5,1746.6,1773.9,0,11198.3,0,769
2022/2/26,17時,105820.9,7101,290,5778,82747.2,1757.6,1765.1,0,1716,0,4561
2022/2/26,18時,111692.3,7100,289,6520,88052.3,1754.6,1899.4,0,15,0,5970
2022/2/26,19時,111277.3,7105,291,6234,87506,1754.6,1765.7,0,0,0,6516
2022/2/26,20時,108973.6,7103,291,5423,85839,1756.6,1779,0,0,0,6675
2022/2/26,21時,104956.8,7102,289,4292,83826.8,1752.6,1784.4,0,0,0,5801
2022/2/26,22時,99723.5,7104,289,3729,81939.9,1736.6,1874,0,0,0,2958
2022/2/26,23時,96273.2,7104,291,3305,80660.8,1728.6,1882.8,0,0,0,1201
2022/2/27,0時,91853.9,7105,288,2907,77400.2,1732.6,1945.1,0,0,0,418
2022/2/27,1時,90937.7,7106,288,2944,76462.8,1731.6,1959.3,0,0,0,381
2022/2/27,2時,92399.7,7106,288,3212,77413.6,1728.6,1952.5,0,0,0,616
2022/2/27,3時,93196.5,7106,286,3402,77471,1731.6,1974.9,0,0,0,1164
2022/2/27,4時,92747.5,7106,289,3400,76914.8,1732.6,1830.1,0,0,0,1451
2022/2/27,5時,91627.9,7106,289,3343,76629.5,1728.6,1659.8,0,0,0,851
2022/2/27,6時,92527.1,7106,289,3211,77428.2,1717.6,1577.3,0,379,0,796
2022/2/27,7時,95138.2,7105,289,3359,74060.7,1707.6,1674.2,0,6220.7,0,704
2022/2/27,8時,97893.9,7103,286,3315,68595.7,1702.6,1533.4,0,16877.2,61,-1537
2022/2/27,9時,98529.9,7105,287,3117,63087.1,1682.6,1587.3,0,27778.9,114,-6137
2022/2/27,10時,96817.8,7105,287,3045,56439.2,1652.6,1807.1,2,35989.9,338,-9519
2022/2/27,11時,95502.7,7104,286,3017,55846.3,1642.6,1987.5,5,38455.3,1175,-12851
2022/2/27,12時,93954,7104,287,2987,54588.9,1601.6,2276.1,5,39146.4,1586,-14055
2022/2/27,13時,91674.4,7105,288,2942,54605.1,1587.6,2348.1,4,37197.6,1690,-14418
2022/2/27,14時,89291,7103,288,3107,55223,1637.6,2377.1,4,32981.3,1324,-13450
2022/2/27,15時,88805.2,7104,288,3404,59371.4,1652.6,2427.8,0,23990.4,532,-9467
2022/2/27,16時,93251.5,7097,289,4554,68514.4,1678.6,2334.8,0,11899.7,0,-3179
2022/2/27,17時,102593.9,7096,290,5836,82044.8,1702.6,2246.8,0,2138.7,0,1144
2022/2/27,18時,110020.6,7099,292,6602,89580.7,1702.6,2236.6,0,20.7,0,2387
2022/2/27,19時,110355.1,7102,290,6314,90290,1718.6,2164.5,0,0,0,2375
2022/2/27,20時,108578.1,7102,292,5329,90535.9,1721.6,2054.6,0,0,0,1438
2022/2/27,21時,104448.2,7105,312,4377,87962.3,1732.6,2147.3,0,0,0,704
2022/2/27,22時,98392.8,7106,311,3727,83119.2,1720.6,2087,0,0,0,236
2022/2/27,23時,95520.9,7103,312,3434,80617.5,1724.6,2004.8,0,0,0,252
2022/2/28,0時,91955,7103,309,3021,77526.9,1723.5,1982.6,0,0,0,215
2022/2/28,1時,91904.8,7103,309,3080,77305.8,1722.5,2073.5,0,0,0,269
2022/2/28,2時,93898.1,7102,310,3158,79071.3,1719.5,2135.3,0,0,0,379
2022/2/28,3時,95312.2,7102,311,3163,80228.4,1714.5,2132.3,0,0,0,636
2022/2/28,4時,96676.2,7103,311,3423,81205.6,1699.5,2052.1,0,0,0,845
2022/2/28,5時,100814,7104,307,3790,85239.4,1693.5,1910.1,0,0,0,731
2022/2/28,6時,111258.5,7104,310,4108,93466,1659.5,1978,0,461,0,2157
2022/2/28,7時,118525,7105,308,5069,92732.1,1652.5,1972,0,7907.4,0,1731
2022/2/28,8時,125053.9,7106,308,5230,87037.8,1670.5,1927,0,21104.6,0,588
2022/2/28,9時,126431.2,7106,307,4704,77611.9,1671.5,1842,0,33368.8,2,-279
2022/2/28,10時,122628,7106,308,4088,68630.6,1677.5,1792.1,0,40991.8,3,-2049
2022/2/28,11時,120087.5,7107,309,3657,65362.7,1679.5,1805.2,0,44372.1,3,-4224
2022/2/28,12時,113154.4,7105,308,3623,63206.7,1696.5,1878.5,0,43826.7,4,-8497
2022/2/28,13時,114765.2,7106,309,3824,65644.1,1704.5,1874.5,0,40081.1,3,-5803
2022/2/28,14時,113229.7,7107,308,3838,67772.1,1721.5,1802.7,0,34156.4,3,-3504
2022/2/28,15時,112260.3,7107,306,4260,74674.2,1731.5,1719.2,0,23903.4,1,-1488
2022/2/28,16時,114106.9,7106,308,5225,87418.6,1737.5,1578.4,0,10803.4,0,-163
2022/2/28,17時,116987.9,7103,311,6289,96467.8,1741.5,1436.4,0,1606.2,0,1921
2022/2/28,18時,120777.6,7101,308,6906,99808.7,1736.5,1336.3,0,13.1,0,3458
2022/2/28,19時,118463.7,7102,309,6459,99122.1,1729.5,1164.1,0,0,0,2477
2022/2/28,20時,114880.1,7102,309,5416,98241.3,1729.5,1062.3,0,0,0,915
2022/2/28,21時,110063.7,7104,312,4341,95183.5,1730.5,980.7,0,0,0,318
2022/2/28,22時,104573,7105,310,3781,90406.7,1718.5,954.8,0,0,0,220
2022/2/28,23時,100307.5,7104,312,3376,86520.8,1710.5,1010.2,0,0,0,204
